image_path,relative_path,filename,torn_evidence_score,folded_evidence_score,burnt_evidence_score,stain_evidence_score,torn_dynamic_threshold,folded_dynamic_threshold,burnt_dynamic_threshold,stain_dynamic_threshold,torn_adjustment,folded_adjustment,burnt_adjustment,stain_adjustment,torn_mode,folded_mode,burnt_mode,stain_mode,raw_torn,raw_folded,raw_burnt,raw_stain,predicted_torn,predicted_folded,predicted_burnt,predicted_stain,predicted_normal,predicted_labels,classification_status,min_evidence_margin,normal_rule,burnt_implies_stain,calibration_version
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_135.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_135.jpg,20_old_135.jpg,0.001000,0.010600,-0.006600,0.003100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,1,0,1,1,1,0,1,0,Torn; Folded; Stain,strong_prediction,0.001500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_136.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_136.jpg,20_old_136.jpg,-0.003300,0.006000,-0.010700,0.000100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.002800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_137.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_137.jpg,20_old_137.jpg,-0.004700,0.004000,-0.009600,0.000900,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.004200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_138.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_138.jpg,20_old_138.jpg,-0.004500,0.004900,-0.010300,0.000500,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.004000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_139.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_139.jpg,20_old_139.jpg,-0.004300,0.003600,-0.010300,0.001500,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.003800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_14.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_14.jpg,20_old_14.jpg,-0.010000,-0.000600,-0.005300,0.000200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.007400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_140.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_140.jpg,20_old_140.jpg,-0.006700,0.002200,-0.011800,-0.001900,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.006100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_141.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_141.jpg,20_old_141.jpg,-0.003400,0.005000,-0.011400,0.000100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.002900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_142.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_142.jpg,20_old_142.jpg,-0.003000,0.006000,-0.010900,-0.000200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.002500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_143.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_143.jpg,20_old_143.jpg,-0.002800,0.004600,-0.009400,0.002200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.002300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_144.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_144.jpg,20_old_144.jpg,-0.003700,0.005300,-0.011100,0.000600,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.003200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_145.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_145.jpg,20_old_145.jpg,-0.003700,0.006600,-0.009800,0.000100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.003200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_146.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_146.jpg,20_old_146.jpg,-0.011300,-0.004400,-0.012100,-0.000300,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.003600,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_147.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_147.jpg,20_old_147.jpg,-0.009300,-0.002000,-0.004600,0.000100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.006000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_148.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_148.jpg,20_old_148.jpg,-0.009400,-0.002100,-0.007400,-0.000400,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.005900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_149.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_149.jpg,20_old_149.jpg,-0.008900,-0.002100,-0.007100,0.000200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.005900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_15.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_15.jpg,20_old_15.jpg,-0.011900,-0.000200,-0.007300,0.000200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.007800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_150.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_150.jpg,20_old_150.jpg,-0.005700,0.000000,-0.002900,0.002700,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.005200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_151.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_151.jpg,20_old_151.jpg,-0.007000,-0.001700,-0.004100,0.002900,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.006300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_152.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_152.jpg,20_old_152.jpg,-0.006300,-0.001000,-0.002600,0.003200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.005800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_153.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_153.jpg,20_old_153.jpg,0.015700,0.007700,0.010700,0.008300,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,1,1,1,0,1,1,0,Torn; Burnt; Stain,uncertain,0.000300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_154.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_154.jpg,20_old_154.jpg,0.017000,0.008400,0.012400,0.008700,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,1,1,1,1,1,1,1,0,Torn; Folded; Burnt; Stain,moderate_prediction,0.000400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_155.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_155.jpg,20_old_155.jpg,0.014700,0.007200,0.011400,0.007800,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,1,0,1,0,1,1,0,Torn; Burnt; Stain,uncertain,0.000200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_156.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_156.jpg,20_old_156.jpg,0.015500,0.008700,0.010800,0.008400,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,1,1,1,1,1,1,1,0,Torn; Folded; Burnt; Stain,moderate_prediction,0.000400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_157.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_157.jpg,20_old_157.jpg,0.010100,0.004400,0.006500,0.006200,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,1,0,1,0,1,1,0,Torn; Burnt; Stain,strong_prediction,0.001800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_158.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_158.jpg,20_old_158.jpg,0.010300,0.003400,0.001200,-0.001700,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.002600,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_159.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_159.jpg,20_old_159.jpg,0.011800,0.005200,0.000400,-0.002600,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.002800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_16.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_16.jpg,20_old_16.jpg,-0.012800,-0.002000,-0.009900,-0.001600,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.006000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_160.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_160.jpg,20_old_160.jpg,0.008000,0.002500,0.000500,-0.001700,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.003300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_161.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_161.jpg,20_old_161.jpg,0.013700,0.007200,0.001900,-0.000400,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,moderate_prediction,0.000800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_162.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_162.jpg,20_old_162.jpg,0.012200,0.006700,-0.000100,-0.000700,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.001300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_163.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_163.jpg,20_old_163.jpg,0.008800,0.001900,-0.000300,-0.000000,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.004100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_164.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_164.jpg,20_old_164.jpg,0.014800,0.006800,0.002400,0.003100,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.001200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_165.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_165.jpg,20_old_165.jpg,0.010500,0.003800,-0.001500,-0.000100,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.004200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_166.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_166.jpg,20_old_166.jpg,0.011900,0.004700,0.000000,0.000300,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.003300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_167.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_167.jpg,20_old_167.jpg,0.013400,0.006500,0.002300,0.001000,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,0,0,0,1,0,0,0,0,Torn,strong_prediction,0.001500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_168.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_168.jpg,20_old_168.jpg,0.008300,0.009500,0.008100,-0.002100,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,1,1,0,1,1,1,1,0,Torn; Folded; Burnt; Stain,strong_prediction,0.001500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 20 Rupees\20_old_169.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 20 Rupees/20_old_169.jpg,20_old_169.jpg,0.009500,0.008300,0.006100,-0.001600,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,1,1,1,0,1,1,1,1,0,Torn; Folded; Burnt; Stain,uncertain,0.000300,NOT(Burnt OR Torn),True,v3.1
